elpd_diff,se_diff,elpd_kfold,se_elpd_kfold,p_kfold,se_p_kfold,model
0,0,-33.0468785188823,5.13492527873867,13.8501591435149,3.52954536850015,mod4
-1.72703042150519,2.48311226800805,-34.7739089403875,5.3730074695366,14.5919288089048,3.91705083448354,mod5
-3.12406825127889,2.52453332903849,-36.1709467701612,5.65214126090949,16.5605422481042,4.24909773463114,mod6
